[Beatmap]
1;1653;1
1;1819;-1
1;1986;1
1;2069;-1
1;2236;1
1;2319;-1
1;2402;1
1;2569;-1
1;2652;1
1;2736;-1
1;2819;-1
1;2986;-1
1;2986;1
1;3152;-1
1;3319;1
1;3402;-1
1;3569;1
1;3652;-1
1;3736;1
1;3902;-1
1;3986;1
1;4069;-1
1;4152;1
1;4319;-1
1;4486;1
1;4652;-1
1;4736;1
1;4902;-1
1;4986;1
1;5069;-1
1;5236;1
1;5319;-1
1;5402;1
1;5486;1
1;5652;-1
1;5652;1
1;5819;1
1;5986;-1
1;6069;1
1;6236;-1
1;6319;1
1;6402;-1
1;6569;1
1;6652;-1
1;6736;1
1;6819;-1
1;6986;1
1;7152;-1
1;7319;1
1;7402;-1
1;7569;1
1;7652;-1
1;7736;1
1;7902;-1
1;7986;1
1;8069;-1
1;8152;-1
1;8319;-1
1;8319;1
1;8486;-1
1;8652;1
1;8736;-1
1;8902;1
1;8986;-1
1;9069;1
1;9236;-1
1;9319;1
1;9402;-1
1;9486;1
1;9652;-1
1;9819;1
1;9986;-1
1;10069;1
1;10236;-1
1;10319;1
1;10402;-1
1;10569;1
1;10652;-1
1;10736;1
1;10819;1
1;10986;-1
1;10986;1
1;11152;1
1;11319;-1
1;11402;1
1;11569;-1
1;11652;1
1;11736;-1
1;11819;1
1;11902;-1
1;11986;-1
1;11986;1
1;12152;-1
1;12319;-1
1;12319;1
1;12486;-1
1;12652;1
1;12736;-1
1;12902;1
1;12986;-1
1;13069;1
1;13236;-1
1;13319;1
1;13402;-1
1;13486;-1
1;13652;-1
1;13652;1
1;13819;-1
1;13986;1
1;14069;-1
1;14236;1
1;14319;-1
1;14402;1
1;14569;-1
1;14652;1
1;14736;-1
1;14819;1
1;14986;-1
1;15152;1
1;15319;-1
1;15402;1
1;15569;-1
1;15652;1
1;15736;-1
1;15902;1
1;15986;-1
1;16069;1
1;16152;1
1;16319;-1
1;16319;1
1;16486;1
1;16652;-1
1;16736;1
1;16902;-1
1;16986;1
1;17069;-1
1;17236;1
1;17319;-1
1;17486;-1
1;17652;-1
1;17652;1
1;17819;-1
1;17986;1
1;18069;-1
1;18236;1
1;18319;-1
1;18402;1
1;18569;-1
1;18652;1
1;18819;1
1;18986;-1
1;18986;1
1;19152;-1
1;19319;1
1;19402;-1
1;19569;1
1;19652;-1
1;19736;1
1;19902;-1
1;19986;1
1;20041;-1
1;20097;-1
1;20152;1
1;20319;-1
1;20486;-1
1;20486;1
1;20652;1
1;20819;-1
1;20819;1
1;20986;-1
1;21069;1
1;21152;-1
1;21319;1
1;21319;-1
1;21486;1
1;21569;-1
1;21652;1
1;21652;-1
1;21819;1
1;21902;-1
1;21986;1
1;22069;-1
1;22152;1
1;22236;-1
1;22319;1
1;22402;-1
1;22486;1
1;22569;-1
1;22652;-1
1;22652;1
1;22986;-1
1;22986;1
1;23152;1
1;23319;-1
1;23319;1
1;23402;-1
1;23486;1
1;23569;1
1;23652;-1
1;23819;-1
1;23986;-1
1;23986;1
1;24069;-1
1;24152;1
1;24236;-1
1;24319;1
1;24486;1
1;24652;-1
1;24736;1
1;24819;-1
1;24902;-1
1;24986;1
1;25152;1
1;25319;-1
1;25319;1
1;25486;-1
1;25652;1
1;25819;1
1;25986;-1
1;25986;1
1;26069;-1
1;26152;1
1;26236;1
1;26319;-1
1;26486;-1
1;26652;-1
1;26652;1
1;26736;-1
1;26819;1
1;26902;-1
1;26986;1
1;27152;1
1;27319;-1
1;27319;1
1;27402;-1
1;27486;1
1;27569;1
1;27652;-1
1;27819;-1
1;27819;1
1;27986;-1
1;27986;1
1;28152;1
1;28319;-1
1;28486;-1
1;28652;-1
1;28652;1
1;28736;1
1;28819;-1
1;28902;-1
1;28986;1
1;29152;1
1;29319;-1
1;29319;1
1;29402;1
1;29486;-1
1;29569;1
1;29652;-1
1;29819;-1
1;29986;1
1;30069;-1
1;30152;1
1;30236;1
1;30319;-1
1;30486;1
1;30541;1
1;30597;-1
1;30652;-1
1;30652;1
1;30819;1
1;30986;-1
1;30986;1
1;31152;-1
1;31236;1
1;31319;-1
1;31319;1
1;31486;-1
1;31652;-1
1;31652;1
1;31819;1
1;31902;-1
1;31986;-1
1;31986;1
1;32152;1
1;32236;-1
1;32319;1
1;32486;-1
1;32569;1
1;32652;-1
1;32819;-1
1;32819;1
1;32986;-1
1;32986;1
1;33152;1
1;33208;1
1;33264;-1
1;33319;-1
1;33319;1
1;33652;-1
1;33652;1
1;33819;-1
1;33986;-1
1;33986;1
1;34069;1
1;34152;-1
1;34236;-1
1;34319;1
1;34486;1
1;34652;-1
1;34652;1
1;34736;1
1;34819;-1
1;34902;1
1;34986;-1
1;35152;-1
1;35319;1
1;35402;-1
1;35486;1
1;35569;1
1;35652;-1
1;35819;-1
1;35986;-1
1;35986;1
1;36152;1
1;36319;-1
1;36486;-1
1;36652;-1
1;36652;1
1;36736;1
1;36819;-1
1;36902;-1
1;36986;1
1;37152;1
1;37319;-1
1;37319;1
1;37402;1
1;37486;-1
1;37569;1
1;37652;-1
1;37819;-1
1;37986;-1
1;37986;1
1;38069;1
1;38152;-1
1;38236;-1
1;38319;1
1;38486;-1
1;38486;1
1;38652;-1
1;38652;1
1;38819;-1
1;38986;-1
1;38986;1
1;39152;1
1;39319;-1
1;39319;1
1;39402;-1
1;39486;1
1;39569;1
1;39652;-1
1;39819;-1
1;39986;-1
1;39986;1
1;40069;-1
1;40152;1
1;40236;-1
1;40319;1
1;40486;1
1;40652;-1
1;40736;1
1;40819;-1
1;40902;-1
1;40986;1
1;41152;-1
1;41208;-1
1;41264;1
1;41319;1
1;41319;-1
1;41486;-1
1;41486;1
1;41652;-1
1;41652;1
1;41819;1
1;41902;1
1;41986;-1
1;42069;1
1;42152;-1
1;42236;1
1;42319;-1
1;42319;1
1;42486;-1
1;42569;1
1;42652;-1
1;42652;1
1;42819;1
1;42902;-1
1;42986;-1
1;42986;1
1;43069;1
1;43152;-1
1;43236;-1
1;43236;1
1;43319;1
1;43402;-1
1;43486;1
1;43652;-1
1;43736;1
1;43819;-1
1;43902;1
1;43986;-1
1;43986;1
1;44069;-1
1;44152;1
1;44236;1
1;44319;-1
1;44319;1
1;44486;1
1;44652;-1
1;44736;1
1;44819;-1
1;44986;-1
1;44986;1
1;45152;1
1;45319;-1
1;45402;1
1;45486;1
1;45569;-1
1;45652;-1
1;45652;1
1;45819;1
1;45986;-1
1;45986;1
1;46069;-1
1;46152;1
1;46236;1
1;46319;-1
1;46486;-1
1;46486;1
1;46652;1
1;46819;-1
1;46986;-1
1;46986;1
1;47152;-1
1;47319;1
1;47402;-1
1;47486;1
1;47652;-1
1;47652;1
1;47819;-1
1;47986;1
1;48069;-1
1;48152;-1
1;48236;1
1;48319;-1
1;48319;1
1;48486;-1
1;48652;-1
1;48652;1
1;48736;1
1;48819;-1
1;48902;-1
1;48986;1
1;49152;-1
1;49208;1
1;49264;1
1;49319;-1
1;49486;1
1;49652;-1
1;49652;1
1;49819;1
1;49902;-1
1;49986;-1
1;49986;1
1;50152;-1
1;50319;-1
1;50319;1
1;50402;-1
1;50486;1
1;50652;-1
1;50819;1
1;50986;-1
1;50986;1
1;51152;-1
1;51319;1
1;51486;-1
1;51652;-1
1;51652;1
1;51819;-1
1;51819;1
1;51986;1
1;52152;-1
1;52319;-1
1;52319;1
1;52486;-1
1;52652;1
1;52736;-1
1;52819;1
1;52986;-1
1;52986;1
1;53152;-1
1;53319;1
1;53402;-1
1;53486;1
1;53569;1
1;53652;-1
1;53819;1
1;53986;-1
1;53986;1
1;54069;-1
1;54152;1
1;54236;-1
1;54319;1
1;54319;-1
1;54486;1
1;54652;-1
1;54652;1
1;54819;-1
1;54986;-1
1;54986;1
1;55152;-1
1;55319;1
1;55402;-1
1;55486;1
1;55652;-1
1;55652;1
1;55819;-1
1;55986;1
1;56069;-1
1;56152;-1
1;56236;1
1;56319;-1
1;56319;1
1;56486;-1
1;56652;-1
1;56652;1
1;56736;1
1;56819;-1
1;56902;-1
1;56986;1
1;57152;-1
1;57152;1
1;57319;-1
1;57486;1
1;57652;-1
1;57652;1
1;57819;1
1;57986;-1
1;58069;1
1;58152;-1
1;58319;-1
1;58319;1
1;58486;1
1;58652;-1
1;58736;1
1;58819;1
1;58902;-1
1;58986;-1
1;58986;1
1;59152;1
1;59319;-1
1;59319;1
1;59402;-1
1;59486;1
1;59569;1
1;59652;-1
1;59819;1
1;59875;-1
1;59930;-1
1;59986;1
1;60152;-1
1;60319;-1
1;60319;1
1;60486;-1
1;60569;1
1;60652;-1
1;60652;1
1;60819;1
1;60986;-1
1;60986;1
1;61069;1
1;61152;-1
1;61319;1
1;61486;-1
1;61652;-1
1;61652;1
1;61819;1
1;61986;-1
1;62152;1
1;62319;-1
1;62319;1
1;62486;-1
1;62486;1
1;62652;-1
1;62819;1
1;62986;-1
1;62986;1
1;63152;1
1;63319;-1
1;63402;1
1;63486;-1
1;63652;-1
1;63652;1
1;63819;1
1;63986;-1
1;64069;1
1;64152;-1
1;64236;-1
1;64319;1
1;64486;-1
1;64652;-1
1;64652;1
1;64736;1
1;64819;-1
1;64902;-1
1;64986;1
1;65152;-1
1;65236;1
1;65319;1
1;65402;-1
1;65486;-1
1;65569;1
1;65652;-1
1;65652;1
1;65986;1
1;66319;-1
1;66319;1
1;66652;-1
1;66819;1
1;67152;-1
1;67319;1
1;67652;-1
1;67652;1
1;67986;1
1;68319;-1
1;68319;1
1;68652;-1
1;68986;-1
1;68986;1
1;69319;1
1;69486;-1
