[Beatmap]
1;4260;1
1;4410;1
1;4560;1
1;4710;-1
1;4860;-1
1;5610;-1
1;5760;-1
1;5910;-1
1;6360;1
1;6510;1
1;6660;1
1;6810;1
1;6960;1
1;7260;-1
1;7560;-1
1;7860;1
1;8010;1
1;8160;1
1;8460;-1
1;8610;-1
1;8760;-1
1;8910;-1
1;9210;1
1;9360;1
1;9510;1
1;9660;-1
1;10410;-1
1;10560;1
1;10710;1
1;11160;-1
1;11610;-1
1;11760;-1
1;12060;-1
1;12360;-1
1;12660;-1
1;13260;1
1;13410;1
1;13560;1
1;13710;1
1;13860;-1
1;14010;-1
1;14085;-1
1;14160;-1
1;14310;-1
1;14385;-1
1;14460;-1
1;15060;1
1;15210;1
1;15360;1
1;15510;1
1;15960;1
1;16110;-1
1;16260;-1
1;16410;-1
1;16560;1
1;16710;-1
1;16860;-1
1;17010;1
1;17160;-1
1;17310;1
1;17460;-1
1;17610;-1
1;17760;-1
1;18210;1
1;18360;1
1;18510;1
1;18810;-1
1;19260;-1
1;19860;1
1;20010;1
1;20160;1
1;20310;1
1;20760;-1
1;21210;-1
1;21360;-1
1;21510;1
1;21660;-1
1;21810;1
1;21960;-1
1;22110;1
1;22260;-1
1;22410;-1
1;22560;1
1;22710;-1
1;22860;1
1;23010;-1
1;23160;1
1;23310;-1
1;23460;-1
1;23535;-1
1;23610;-1
1;23685;1
1;23760;1
1;23910;1
1;24060;1
1;24210;1
1;24660;-1
1;24810;-1
1;25260;1
1;25410;1
1;25860;1
1;26010;1
1;26460;-1
1;26610;-1
1;27060;1
1;27210;1
1;27660;-1
1;27810;-1
1;28260;-1
1;28335;-1
1;28410;-1
1;28560;-1
1;28710;-1
1;29160;-1
1;29310;-1
1;29460;1
1;29610;1
1;29760;1
1;29910;-1
1;30360;-1
1;30810;-1
1;31110;-1
1;31410;-1
1;31710;-1
1;32010;1
1;32310;1
1;32610;1
1;32910;-1
1;33210;-1
1;33360;-1
1;33510;-1
1;33660;1
1;34560;1
1;34710;1
1;34860;1
1;35160;1
1;35460;-1
1;35760;1
1;35910;1
1;36060;1
1;36210;1
1;36360;-1
